Year,Week,Rank,Player,Team,FPTS,Score,Y/A,FPTS/G,FPTS,Rush_TD,FL,ATT,REC,TGT,Y/R,Rush_Yds,LG,20+,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2024,14,35,Kimani Vidal,los_angeles_chargers,3.4,18.44,4.3,3.4,3.4,0,0,8,0,1,0.0,34,8,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,36,Blake Corum,los_angeles_rams,3.4,18.44,4.3,3.4,3.4,0,0,8,0,0,0.0,34,11,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,37,Patrick Taylor,san_francisco_49ers,8.5,17.14,3.6,8.5,8.5,1,0,7,0,1,0.0,25,7,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,38,Jerome Ford,cleveland_browns,4.7,16.67,2.8,4.7,4.7,0,0,10,3,4,6.3,28,7,0,2024-12-08,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2024,14,39,Kenneth Gainwell,philadelphia_eagles,3.3,15.16,8.7,3.3,3.3,0,0,3,2,2,3.5,26,20,1,2024-12-08,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,14,40,Travis Etienne,jacksonville_jaguars,7.0,14.05,5.0,7.0,7.0,0,0,4,4,4,12.5,20,11,0,2024-12-08,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,14,41,Tyjae Spears,tennessee_titans,2.3,11.82,3.5,2.3,2.3,0,0,6,1,2,2.0,21,8,0,2024-12-08,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,14,42,James Cook,buffalo_bills,2.9,11.74,3.3,2.9,2.9,0,0,6,2,2,4.5,20,8,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,43,Kareem Hunt,kansas_city_chiefs,2.9,9.73,3.2,2.9,2.9,0,0,5,1,1,13.0,16,7,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,44,Trey Benson,arizona_cardinals,1.9,9.12,7.5,1.9,1.9,0,0,2,1,1,4.0,15,15,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,45,Ty Johnson,buffalo_bills,11.5,5.95,0.0,11.5,11.5,0,0,0,2,3,27.5,0,0,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,46,Devin Singletary,new_york_giants,0.8,4.8,4.0,0.8,0.8,0,0,2,0,0,0.0,8,4,0,2024-12-08,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,14,47,Jaylen Wright,miami_dolphins,1.3,4.72,3.5,1.3,1.3,0,0,2,2,3,3.0,7,5,0,2024-12-08,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2024,14,48,Emanuel Wilson,green_bay_packers,0.7,4.65,7.0,0.7,0.7,0,0,1,0,0,0.0,7,7,0,2024-12-05,8:15PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,14,49,Jamaal Williams,new_orleans_saints,1.5,3.76,1.7,1.5,1.5,0,0,3,2,2,5.0,5,2,0,2024-12-08,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,14,50,Jeff Wilson,miami_dolphins,1.1,3.15,4.0,1.1,1.1,0,0,1,1,1,7.0,4,4,0,2024-12-08,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2024,14,51,Khalil Herbert,chicago_bears,1.1,2.95,2.0,1.1,1.1,0,0,2,1,1,7.0,4,4,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,52,Khalil Herbert,cincinnati_bengals,1.1,2.95,2.0,1.1,1.1,0,0,2,1,1,7.0,4,4,0,2024-12-09,8:15PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2024,14,53,Samaje Perine,kansas_city_chiefs,1.9,2.95,3.0,1.9,1.9,0,0,1,1,2,16.0,3,3,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,54,Bucky Irving,tampa_bay_buccaneers,1.8,2.87,0.8,1.8,1.8,0,0,4,1,1,15.0,3,2,0,2024-12-08,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2024,14,55,Ezekiel Elliott,dallas_cowboys,0.6,2.7,2.0,0.6,0.6,0,0,2,1,1,2.0,4,3,0,2024-12-09,8:15PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2024,14,56,Ezekiel Elliott,los_angeles_chargers,0.6,2.7,2.0,0.6,0.6,0,0,2,1,1,2.0,4,3,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,57,Ke'Shawn Vaughn,san_francisco_49ers,0.4,2.5,2.0,0.4,0.4,0,0,2,0,0,0.0,4,3,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,58,Chris Brooks,green_bay_packers,0.3,2.05,3.0,0.3,0.3,0,0,1,0,0,0.0,3,3,0,2024-12-05,8:15PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,14,59,Darrynton Evans,buffalo_bills,0.3,1.95,1.0,0.3,0.3,0,0,3,0,0,0.0,3,4,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,60,Darrynton Evans,chicago_bears,0.3,1.95,1.0,0.3,0.3,0,0,3,0,0,0.0,3,4,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,61,Emari Demercado,arizona_cardinals,1.5,1.15,0.0,1.5,1.5,0,0,0,4,4,3.8,0,0,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,62,Cordarrelle Patterson,pittsburgh_steelers,-1.9,0.92,0.8,-1.9,-1.9,0,1,4,1,1,-2.0,3,4,0,2024-12-08,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2024,14,63,Travis Homer,chicago_bears,1.1,0.85,0.0,1.1,1.1,0,0,0,3,3,3.7,0,0,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,64,Ameer Abdullah,las_vegas_raiders,-0.2,0.7,1.0,-0.2,-0.2,0,0,1,1,2,-3.0,1,1,0,2024-12-08,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,,,,,
2024,14,65,Pierre Strong,cleveland_browns,0.9,0.65,0.0,0.9,0.9,0,0,0,2,2,4.5,0,0,0,2024-12-08,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,,,,,
2024,14,66,Hunter Luepke,dallas_cowboys,0.5,0.35,0.0,0.5,0.5,0,0,0,1,1,5.0,0,0,0,2024-12-09,8:15PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,,,,,
2024,14,67,Kyle Juszczyk,san_francisco_49ers,0.3,0.25,0.0,0.3,0.3,0,0,0,1,2,3.0,0,0,0,2024-12-08,4:25PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,14,68,George Holani,seattle_seahawks,-0.1,0.05,0.0,-0.1,-0.1,0,0,0,1,1,-1.0,0,0,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,69,Will Shipley,philadelphia_eagles,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,14,70,Keilan Robinson,jacksonville_jaguars,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,14,71,Michael Carter,arizona_cardinals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,72,Michael Carter,new_york_jets,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2024,14,73,Reggie Gilliam,buffalo_bills,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,74,Raheem Blackshear,carolina_panthers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,14,75,Ty Chandler,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,14,76,Deejay Dallas,arizona_cardinals,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,77,Carson Steele,kansas_city_chiefs,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,78,Ray Davis,buffalo_bills,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,79,Brady Russell,seattle_seahawks,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:05PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,14,80,Scott Matlock,los_angeles_chargers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,81,Ronnie Rivers,los_angeles_rams,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,14,82,Hassan Haskins,los_angeles_chargers,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,8:20PM,GEHA Field at Arrowhead Stadium,Kansas City,MO,39.049,-94.4839,Outdoor,Grass,1020.0,1972.0,,,,,
2024,14,83,Avery Williams,atlanta_falcons,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,14,84,Kene Nwangwu,new_york_jets,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2024,14,85,Julius Chestnut,tennessee_titans,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,14,86,Nyheim Miller-Hines,unknown,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2024,14,87,Alec Ingold,miami_dolphins,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,,,,,
2024,14,88,Craig Reynolds,detroit_lions,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-05,8:15PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,14,89,Cj Ham,minnesota_vikings,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,2024-12-08,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,14,90,Jonathon Brooks,carolina_panthers,-0.3,-1.85,-3.0,-0.3,-0.3,0,0,1,0,0,0.0,-3,0,0,2024-12-08,1:00PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,15,1,Rico Dowdle,dallas_cowboys,14.9,77.9,6.0,14.9,14.9,0,0,25,0,0,0.0,149,12,0,2024-12-15,1:00PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,,,,,
2024,15,2,James Conner,arizona_cardinals,25.8,66.33,6.9,25.8,25.8,2,0,16,5,5,5.6,110,53,1,2024-12-15,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,15,3,Bijan Robinson,atlanta_falcons,13.5,66.15,5.7,13.5,13.5,0,0,22,1,2,10.0,125,29,1,2024-12-16,8:30PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2024,15,4,James Cook,buffalo_bills,25.3,63.32,7.5,25.3,25.3,2,0,14,1,1,28.0,105,41,1,2024-12-15,4:25PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,15,5,Bucky Irving,tampa_bay_buccaneers,11.3,61.17,7.8,11.3,11.3,0,0,15,2,2,-2.0,117,54,1,2024-12-15,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,15,6,Chase Brown,cincinnati_bengals,23.3,59.08,3.9,23.3,23.3,1,0,25,3,3,5.3,97,13,0,2024-12-15,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,15,7,Kyren Williams,los_angeles_rams,11.2,57.86,3.7,11.2,11.2,0,0,29,2,2,2.0,108,10,0,2024-12-12,8:15PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,15,8,Jonathan Taylor,indianapolis_colts,9.1,55.64,4.9,9.1,9.1,0,1,22,1,2,4.0,107,40,1,2024-12-15,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,,,,,
2024,15,9,Josh Jacobs,green_bay_packers,17.6,54.94,3.6,17.6,17.6,1,1,26,4,4,10.5,94,19,0,2024-12-15,8:20PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2024,15,10,Aaron Jones,minnesota_vikings,16.6,50.12,4.8,16.6,16.6,1,0,18,2,3,10.0,86,14,0,2024-12-16,8:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,15,11,Jerome Ford,cleveland_browns,16.4,49.1,12.0,16.4,16.4,1,0,7,2,2,10.0,84,62,1,2024-12-15,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2024,15,12,D'Andre Swift,chicago_bears,8.9,42.63,4.2,8.9,8.9,0,0,19,1,1,10.0,79,17,0,2024-12-16,8:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,15,13,Rhamondre Stevenson,new_england_patriots,8.5,37.49,5.3,8.5,8.5,0,0,13,1,1,16.0,69,15,0,2024-12-15,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,15,14,Rachaad White,tampa_bay_buccaneers,12.1,37.1,4.3,12.1,12.1,0,1,15,2,2,8.5,64,11,0,2024-12-15,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,15,15,Brian Robinson,washington_commanders,8.7,36.47,3.1,8.7,8.7,0,0,21,3,3,7.3,65,20,1,2024-12-15,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2024,15,16,Travis Etienne,jacksonville_jaguars,8.5,35.99,4.6,8.5,8.5,0,0,14,4,5,5.0,65,10,0,2024-12-15,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2024,15,17,Derrick Henry,baltimore_ravens,6.7,35.62,4.8,6.7,6.7,0,0,14,0,0,0.0,67,13,0,2024-12-15,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,15,18,Saquon Barkley,philadelphia_eagles,7.4,35.56,3.4,7.4,7.4,0,0,19,2,2,4.5,65,22,1,2024-12-15,4:25PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,15,19,Zach Charbonnet,seattle_seahawks,12.6,32.92,6.8,12.6,12.6,1,0,8,1,4,12.0,54,24,1,2024-12-15,8:20PM,Lumen Field,Seattle,WA,47.5952,-122.3316,Outdoor,Turf,20.0,2002.0,,,,,
2024,15,20,Isaac Guerendo,san_francisco_49ers,7.5,31.94,3.6,7.5,7.5,0,0,16,4,4,4.5,57,16,0,2024-12-12,8:15PM,Levi's Stadium,Santa Clara,CA,37.403,-121.9692,Outdoor,Grass,13.0,2014.0,,,,,
2024,15,21,Jahmyr Gibbs,detroit_lions,23.4,27.94,3.9,23.4,23.4,1,0,8,5,7,16.6,31,13,0,2024-12-15,4:25PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,15,22,Tony Pollard,tennessee_titans,8.5,26.89,2.6,8.5,8.5,1,1,17,0,0,0.0,45,15,0,2024-12-15,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,15,23,Kendre Miller,new_orleans_saints,4.6,24.66,5.1,4.6,4.6,0,0,9,0,1,0.0,46,17,0,2024-12-15,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2024,15,24,De'Von Achane,miami_dolphins,7.6,24.66,3.4,7.6,7.6,0,0,12,7,7,5.0,41,7,0,2024-12-15,1:00PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2024,15,25,Kareem Hunt,kansas_city_chiefs,4.9,24.62,3.5,4.9,4.9,0,0,13,1,2,4.0,45,12,0,2024-12-15,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2024,15,26,Tyler Allgeier,atlanta_falcons,4.3,23.24,3.6,4.3,4.3,0,0,12,0,0,0.0,43,19,0,2024-12-16,8:30PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,,,,,
2024,15,27,Dare Ogunbowale,houston_texans,3.5,22.85,35.0,3.5,3.5,0,0,1,0,0,0.0,35,35,1,2024-12-15,1:00PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2024,15,28,Tank Bigsby,jacksonville_jaguars,4.2,22.67,3.8,4.2,4.2,0,0,11,0,1,0.0,42,14,0,2024-12-15,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2024,15,29,Breece Hall,new_york_jets,11.1,21.04,3.3,11.1,11.1,1,0,9,2,2,10.5,30,18,0,2024-12-15,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2024,15,30,Nick Chubb,cleveland_browns,2.1,20.99,4.6,2.1,2.1,0,1,9,0,1,0.0,41,8,0,2024-12-15,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2024,15,31,Antonio Gibson,new_england_patriots,6.4,19.66,4.7,6.4,6.4,0,0,7,2,2,15.5,33,29,1,2024-12-15,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
2024,15,32,Chuba Hubbard,carolina_panthers,4.9,18.73,3.2,4.9,4.9,0,0,10,4,4,4.3,32,12,0,2024-12-15,1:00PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,,,,,
2024,15,33,Isiah Pacheco,kansas_city_chiefs,4.7,18.53,2.5,4.7,4.7,0,0,13,1,1,15.0,32,9,0,2024-12-15,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,,,,,
2024,15,34,Devin Singletary,new_york_giants,10.1,18.26,3.1,10.1,10.1,1,0,8,3,3,5.3,25,5,0,2024-12-15,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,15,35,Rasheen Ali,baltimore_ravens,3.2,17.4,4.0,3.2,3.2,0,0,8,0,0,0.0,32,9,0,2024-12-15,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,15,36,Tyrone Tracy,new_york_giants,3.5,17.27,3.1,3.5,3.5,0,0,10,1,4,4.0,31,12,0,2024-12-15,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,,,,,
2024,15,37,Ezekiel Elliott,dallas_cowboys,4.1,17.04,3.3,4.1,4.1,0,0,9,1,1,11.0,30,5,0,2024-12-15,1:00PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,,,,,
2024,15,38,Ezekiel Elliott,los_angeles_chargers,4.1,17.04,3.3,4.1,4.1,0,0,9,1,1,11.0,30,5,0,2024-12-15,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,15,39,Cam Akers,houston_texans,8.4,16.76,2.4,8.4,8.4,1,0,10,0,0,0.0,24,11,0,2024-12-15,1:00PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2024,15,40,Cam Akers,minnesota_vikings,8.4,16.76,2.4,8.4,8.4,1,0,10,0,0,0.0,24,11,0,2024-12-16,8:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,,,,,
2024,15,41,Joe Mixon,houston_texans,5.6,15.13,1.9,5.6,5.6,0,0,12,5,6,6.6,23,5,0,2024-12-15,1:00PM,NRG Stadium,Houston,TX,29.6847,-95.4107,Indoor,Turf,50.0,2002.0,,,,,
2024,15,42,Tyjae Spears,tennessee_titans,21.2,14.44,1.3,21.2,21.2,1,0,4,6,7,14.5,5,6,0,2024-12-15,1:00PM,Nissan Stadium,Nashville,TN,36.1665,-86.7713,Outdoor,Grass,476.0,1999.0,,,,,
2024,15,43,Kenneth Gainwell,philadelphia_eagles,6.0,13.43,2.9,6.0,6.0,0,0,7,3,3,13.3,20,7,0,2024-12-15,4:25PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,,,,,
2024,15,44,Isaiah Davis,new_york_jets,2.6,13.42,4.8,2.6,2.6,0,0,5,1,1,2.0,24,11,0,2024-12-15,1:00PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,,,,,
2024,15,45,Alvin Kamara,new_orleans_saints,13.0,13.16,2.4,13.0,13.0,0,0,5,4,5,14.5,12,6,0,2024-12-15,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,,,,,
2024,15,46,Gus Edwards,los_angeles_chargers,2.3,12.74,2.9,2.3,2.3,0,0,8,0,0,0.0,23,8,0,2024-12-15,4:25PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,,,,,
2024,15,47,Jaleel Mclaughlin,denver_broncos,3.4,12.6,3.0,3.4,3.4,0,0,7,3,3,4.3,21,12,0,2024-12-15,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,,,,,
2024,15,48,Ray Davis,buffalo_bills,8.9,12.42,2.1,8.9,8.9,0,0,7,2,2,7.0,15,7,0,2024-12-15,4:25PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,,,,,
2024,15,49,Trey Benson,arizona_cardinals,2.2,12.16,4.4,2.2,2.2,0,0,5,0,0,0.0,22,7,0,2024-12-15,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,,,,,
