Year,Week,Rank,Player,Team,FPTS,Score,FPTS/G,FPTS,FL,ATT,REC,TGT,Y/R,20+,Rec_Yds,Rec_TD,Date,Time,stadium_name,city,state,latitude,longitude,indoor_outdoor,surface_type,elevation,year_opened,temp_C,precip_mm,wind_kph,rel_humidity,pressure_hpa
2018,1,95,Seth Roberts,unknown,1.1,4.75,1.1,1.1,0,0,1,1,11.0,0,11,0,,,,,,,,,,,,,,,,
2018,1,96,Chris Hogan,new_england_patriots,1.1,4.75,1.1,1.1,0,0,1,5,11.0,0,11,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,97,Kelvin Benjamin,buffalo_bills,1.0,4.35,1.0,1.0,0,0,1,7,10.0,0,10,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,98,Kelvin Benjamin,kansas_city_chiefs,1.0,4.35,1.0,1.0,0,0,1,7,10.0,0,10,0,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,99,Deandre Carter,houston_texans,1.0,4.35,1.0,1.0,0,0,1,1,10.0,0,10,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,100,Deandre Carter,philadelphia_eagles,1.0,4.35,1.0,1.0,0,0,1,1,10.0,0,10,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,101,Amari Cooper,dallas_cowboys,1.8,3.95,1.8,1.8,0,1,1,3,9.0,0,9,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,102,Michael Gallup,dallas_cowboys,0.9,3.95,0.9,0.9,0,0,1,1,9.0,0,9,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,103,Tyrell Williams,los_angeles_chargers,6.8,3.8,6.8,6.8,0,0,2,5,4.0,0,8,1,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,104,Jaron Brown,seattle_seahawks,0.7,3.15,0.7,0.7,0,0,1,3,7.0,0,7,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,105,Jeremy Kerley,buffalo_bills,0.7,2.98,0.7,0.7,0,0,2,4,3.5,0,7,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,106,Terrance Williams,dallas_cowboys,0.6,2.75,0.6,0.6,0,0,1,2,6.0,0,6,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,107,Justin Hunter,pittsburgh_steelers,0.6,2.75,0.6,0.6,0,0,1,5,6.0,0,6,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,108,Tj Jones,detroit_lions,0.6,2.75,0.6,0.6,0,0,1,3,6.0,0,6,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,109,Chris Moore,baltimore_ravens,0.5,2.35,0.5,0.5,0,0,1,1,5.0,0,5,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,110,John Ross,cincinnati_bengals,6.3,2.05,6.3,6.3,0,0,1,2,3.0,0,3,1,2018-09-09,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,16.9,0.1,66.96000000000001,76.0,1012.7
2018,1,111,Christian Kirk,arizona_cardinals,0.4,1.95,0.4,0.4,0,0,1,2,4.0,0,4,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,112,De'Anthony Thomas,kansas_city_chiefs,6.1,1.25,6.1,6.1,0,0,1,2,1.0,0,1,1,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,113,Travis Benjamin,los_angeles_chargers,2.0,0.75,2.0,2.0,0,1,1,5,1.0,0,1,0,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,114,Ryan Switzer,pittsburgh_steelers,0.8,0.0,0.8,0.8,0,1,0,1,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,115,Dj Moore,carolina_panthers,0.3,0.0,0.3,0.3,0,1,0,0,0.0,0,0,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,116,Andre Roberts,new_york_jets,0.2,0.0,0.2,0.2,0,1,0,0,0.0,0,0,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,117,Tavon Austin,dallas_cowboys,0.1,0.0,0.1,0.1,0,1,0,0,0.0,0,0,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,118,Cody Latimer,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,119,Josh Bellamy,chicago_bears,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,120,Rishard Matthews,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,121,Rishard Matthews,tennessee_titans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,122,Marquise Goodwin,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,123,Markus Wheaton,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,124,Russell Shepard,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,125,Justin Hardy,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,126,Sammie Coates,houston_texans,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,127,Kevin White,chicago_bears,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,128,Freddie Martino,tampa_bay_buccaneers,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,129,Matthew Slater,new_england_patriots,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,130,Mike Wallace,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,131,Darrius Heyward-Bey,pittsburgh_steelers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,132,Doug Baldwin,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,133,Dwayne Harris,unknown,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2018,1,134,Trent Sherfield,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,135,Vyncint Smith,houston_texans,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,136,Derrick Willies,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,137,Janarion Grant,baltimore_ravens,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,138,Cam Sims,unknown,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2018,1,139,Russell Gage,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,140,Brandon Zylstra,minnesota_vikings,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,141,James Washington,pittsburgh_steelers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,142,Kendrick Bourne,san_francisco_49ers,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,143,Calvin Ridley,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,144,Robert Foster,buffalo_bills,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,145,Daesean Hamilton,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,146,Equanimeous St Brown,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,147,Marquez Valdes-Scantling,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,148,Tre'Quan Smith,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,149,Trey Quinn,unknown,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,
2018,1,150,Antonio Callaway,cleveland_browns,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,FirstEnergy Stadium,Cleveland,OH,41.5061,-81.6995,Outdoor,Grass,577.0,1999.0,15.1,1.0,101.52,88.0,1016.5
2018,1,151,Dj Chark,jacksonville_jaguars,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,152,Pharoh Cooper,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,153,Pharoh Cooper,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,10:20PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,31.0,0.0,64.8,10.0,1004.2
2018,1,154,Demarcus Robinson,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,155,Charone Peake,new_york_jets,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,156,Alex Erickson,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,16.9,0.1,66.96000000000001,76.0,1012.7
2018,1,157,Mike Thomas,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,10:20PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,31.0,0.0,64.8,10.0,1004.2
2018,1,158,Jj Nelson,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,159,Damiere Byrd,carolina_panthers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:25PM,Bank of America Stadium,Charlotte,NC,35.2258,-80.8528,Outdoor,Grass,748.0,1996.0,28.0,0.1,42.48,71.0,1010.9
2018,1,160,Bradley Marquez,detroit_lions,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,161,Darius Jennings,tennessee_titans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,162,David Moore,seattle_seahawks,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,163,Jamal Agnew,detroit_lions,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,7:10PM,Ford Field,Detroit,MI,42.34,-83.0456,Indoor,Turf,600.0,2002.0,17.2,0.0,42.84,81.0,1013.5
2018,1,164,Chad Williams,arizona_cardinals,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0,0,0,2018-09-09,4:25PM,State Farm Stadium,Glendale,AZ,33.5275,-112.2625,Indoor,Turf,1070.0,2006.0,40.2,0.0,57.24,17.0,1004.5
2018,1,165,Keon Hatcher,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,166,Stacy Coley,minnesota_vikings,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,U.S. Bank Stadium,Minneapolis,MN,44.974,-93.2581,Indoor,Turf,840.0,2016.0,20.6,0.0,50.04,54.0,1018.6
2018,1,167,Stacy Coley,new_york_giants,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,168,Josh Malone,cincinnati_bengals,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Lucas Oil Stadium,Indianapolis,IN,39.7601,-86.1639,Indoor,Turf,700.0,2008.0,16.9,0.1,66.96000000000001,76.0,1012.7
2018,1,169,Tim Patrick,denver_broncos,0.0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,2018-09-09,4:25PM,Empower Field at Mile High,Denver,CO,39.7439,-105.0201,Outdoor,Turf,5280.0,2001.0,28.4,0.0,29.880000000000003,18.0,1007.1
2018,1,170,Deante Burton,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,171,Deante Burton,green_bay_packers,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,8:20PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,13.7,0.0,24.840000000000003,79.0,1019.5
2018,1,172,Deante Burton,houston_texans,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,173,Justin Hardee,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,174,Marcus Kemp,kansas_city_chiefs,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.3,0.0,65.52,77.0,1008.5
2018,1,175,Marvin Hall,atlanta_falcons,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,176,Jaydon Mickens,jacksonville_jaguars,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,1,177,Shelton Gibson,philadelphia_eagles,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-06,8:20PM,Lincoln Financial Field,Philadelphia,PA,39.9008,-75.1675,Outdoor,Grass,30.0,2003.0,28.6,0.2,18.0,69.0,1019.2
2018,1,178,Taywan Taylor,tennessee_titans,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,179,Josh Reynolds,los_angeles_rams,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-10,10:20PM,Allegiant Stadium,Las Vegas,NV,36.0908,-115.183,Indoor,Turf,2001.0,2020.0,31.0,0.0,64.8,10.0,1004.2
2018,1,180,Tommylee Lewis,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,181,Tanner Mcevoy,buffalo_bills,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,M&T Bank Stadium,Baltimore,MD,39.2779,-76.6227,Outdoor,Grass,10.0,1998.0,18.0,1.8,104.4,89.0,1018.7
2018,1,182,Tanner Mcevoy,miami_dolphins,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Hard Rock Stadium,Miami Gardens,FL,25.958,-80.238,Outdoor,Grass,7.0,1987.0,30.2,0.2,20.16,68.0,1014.2
2018,1,183,Tanner Mcevoy,new_orleans_saints,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,Caesars Superdome,New Orleans,LA,29.9509,-90.0815,Indoor,Turf,3.0,1975.0,28.7,0.1,19.08,75.0,1011.6
2018,1,184,Riley Mccarron,new_england_patriots,-2.0,-0.1,-2.0,-2.0,1,0,0,1,0.0,0,0,0,2018-09-09,1:00PM,Gillette Stadium,Foxborough,MA,42.0909,-71.2643,Outdoor,Turf,289.0,2002.0,16.6,0.0,55.080000000000005,58.0,1025.7
2018,1,185,Kaelin Clay,new_york_giants,-2.0,-0.1,-2.0,-2.0,1,0,0,0,0.0,0,0,0,2018-09-09,1:00PM,MetLife Stadium,East Rutherford,NJ,40.8136,-74.0744,Outdoor,Turf,3.0,2010.0,15.1,0.7,59.04,86.0,1023.5
2018,2,1,Brandin Cooks,los_angeles_rams,15.9,46.0,15.9,15.9,0,0,7,9,22.7,4,159,0,2018-09-16,4:05PM,SoFi Stadium,Inglewood,CA,33.9535,-118.3392,Outdoor,Turf,100.0,2020.0,22.4,0.0,81.36000000000001,68.0,1011.5
2018,2,2,Adam Thielen,minnesota_vikings,19.1,39.38,19.1,19.1,0,0,12,13,10.9,3,131,1,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,3,Desean Jackson,tampa_bay_buccaneers,18.9,39.2,18.9,18.9,0,0,4,4,32.3,2,129,1,2018-09-16,1:00PM,Raymond James Stadium,Tampa,FL,27.9759,-82.5033,Outdoor,Grass,26.0,1998.0,30.1,0.0,48.96,70.0,1012.8
2018,2,4,Stefon Diggs,minnesota_vikings,26.9,38.38,26.9,26.9,0,1,9,13,14.2,1,128,2,2018-09-16,1:00PM,Lambeau Field,Green Bay,WI,44.5013,-88.0622,Outdoor,Grass,640.0,1957.0,27.1,0.1,53.28,60.0,1018.5
2018,2,5,Juju Smith-Schuster,pittsburgh_steelers,18.1,36.8,18.1,18.1,0,0,13,19,9.3,1,121,1,2018-09-16,1:00PM,Acrisure Stadium,Pittsburgh,PA,40.4468,-80.0158,Outdoor,Grass,730.0,2001.0,26.2,0.0,53.28,63.0,1021.4
2018,2,6,Keelan Cole,jacksonville_jaguars,17.6,34.74,17.6,17.6,0,0,7,8,16.6,3,116,1,2018-09-16,4:25PM,TIAA Bank Field,Jacksonville,FL,30.3239,-81.6373,Outdoor,Grass,16.0,1995.0,33.6,0.0,61.56000000000001,54.0,1009.5
2018,2,7,Amari Cooper,dallas_cowboys,11.6,34.44,11.6,11.6,0,0,10,10,11.6,2,116,0,2018-09-16,8:20PM,AT&T Stadium,Arlington,TX,32.7473,-97.0945,Indoor,Turf,639.0,2009.0,27.6,0.0,23.76,81.0,1012.7
2018,2,8,William Fuller,unknown,17.3,33.86,17.3,17.3,0,0,8,9,14.1,2,113,1,,,,,,,,,,,,,,,,
